Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18
0.471180913,0.630217451,0.574607573,0.489195876,0.428176743,0.662826298,0.428024926,0.503573202,0.408680111,0.350244792,0.494281005,0.495732403,0.525602165,0.253874637,0.236094265,0.269167244,0.325415261,0.071881688
0.62101614,0.235051822,0.538971457,0.235054597,0.459947285,0.842596526,0.086317993,0.557825296,0.197455708,0.078357689,0.007379658,0.114263933,0.022568306,0.823495433,0.031516461,0.367626866,0.36913141,0.826135123
0.300767055,0.015543628,0.568884235,0.341764153,0.468886377,0.912630626,0.440644547,0.871858791,0.850927589,0.387722446,0.590571975,0.926944379,0.360931751,0.422996049,0.839535401,0.796474789,0.341229357,0.496893729
0.481864815,0.038781411,0.935816936,0.332566018,0.794316717,0.467252389,0.267571471,0.715812652,0.15868902,0.114925484,0.214725159,0.518938753,0.448274565,0.787918283,0.048425379,0.10190477,0.43752624,0.794586462
0.580530977,0.561074432,0.46792123,0.805038702,0.048677888,0.550481577,0.007393253,0.258218123,0.088246547,0.485781147,0.502613245,0.665607062,0.38081678,0.427162285,0.339657082,0.351547972,0.533156655,0.308874323
0.952560037,0.057199577,0.231206567,0.308144158,0.500816151,0.039422712,0.490020989,0.946348407,0.263722026,0.719460648,0.869702869,0.493315157,0.285455173,0.026775382,0.145448038,0.444403901,0.938155194,0.402561036
0.262181001,0.959806156,0.480140063,0.348180868,0.038626849,0.712543751,0.164583946,0.142327114,0.030252379,0.742537391,0.056399284,0.554503211,0.585361315,0.108201353,0.607358251,0.328430096,0.112077226,0.865100822
0.513279411,0.033518262,0.333480703,0.693042164,0.592687485,0.330365577,0.600303997,0.873526593,0.526887419,0.167588578,0.44731209,0.060623687,0.225384997,0.344193339,0.329742615,0.731716781,0.305323668,0.580336803
0.345165821,0.372233947,0.283832365,0.085418213,0.095922959,0.334259227,0.670139489,0.687379615,0.257379182,0.541542807,0.289264941,0.220618923,0.840352023,0.713659942,0.149093945,0.609992434,0.43011459,0.210410382
0.012695523,0.238663322,0.404059457,0.334581107,0.462577763,0.118209807,0.941841278,0.709796709,0.537205806,0.771865836,0.829842431,0.378298851,0.358106486,0.024686202,0.287495493,0.654061406,0.895749791,0.066766518
0.904504583,0.638085825,0.988123704,0.984733475,0.193858243,0.985510375,0.693962987,0.03814226,0.998355736,0.754749373,0.22260108,0.352331135,0.622925472,0.477595425,0.000878361,0.07416994,0.502186142,0.647238529
0.385683785,0.807300136,0.166510727,0.760249635,0.133788798,0.452117771,0.690401316,0.37781472,0.00897095,0.270018917,0.434011842,0.17999711,0.230111894,0.729311592,0.594220336,0.155759217,0.185634334,0.069316293
0.534428788,0.126482664,0.740181125,0.387882855,0.26491808,0.668520275,0.442820858,0.996819093,0.950789826,0.576651529,0.700356375,0.658905164,0.630861424,0.222573827,0.288321322,0.771016066,0.078572759,0.418227355
0.975981755,0.529732925,0.902158244,0.573064218,0.038293171,0.286239876,0.476813576,0.415245937,0.94041159,0.814247626,0.313012395,0.493498935,0.236427516,0.386002077,0.695903474,0.877825781,0.323281591,0.259769029
0.472050294,0.131371895,0.724330361,0.301878491,0.845583048,0.259506667,0.61154904,0.427708347,0.011913195,0.097295765,0.552519254,0.08965856,0.575997622,0.414008345,0.913975802,0.732569246,0.115506046,0.235166403
0.435309708,0.762342315,0.569622009,0.342951889,0.858536814,0.278742036,0.677078899,0.275037976,0.481731328,0.509786636,0.088846536,0.655319039,0.566594254,0.769905249,0.742678834,0.101457085,0.407401237,0.167950393
0.875020967,0.378276058,0.473819644,0.47532415,0.399488481,0.993040505,0.771990842,0.226477425,0.404743725,0.946485918,0.066309638,0.61114529,0.582814152,0.660448821,0.393123635,0.247971156,0.26571509,0.672489477
0.365994166,0.840897289,0.677951874,0.850143054,0.462042916,0.846281219,0.042474501,0.69222051,0.13389994,0.021870082,0.774093075,0.534790257,0.161142917,0.156507713,0.294769332,0.905184413,0.363744376,0.974187533
0.262249129,0.331985381,0.113511289,0.111735649,0.569998819,0.964974331,0.352707127,0.835931295,0.232491939,0.445178278,0.677418933,0.482406172,0.644895816,0.252760447,0.811346963,0.798423945,0.949574679,0.73522835
0.946443032,0.597009535,0.549465695,0.867403595,0.411431773,0.412324645,0.823842108,0.800198173,0.513287861,0.851942621,0.049194766,0.558875756,0.923375508,0.529336733,0.565070648,0.129405536,0.388908925,0.024555675
0.65080115,0.844359623,0.827629545,0.859493127,0.008968514,0.699917633,0.683928837,0.586617805,0.717926158,0.226666838,0.030480551,0.215399419,0.030276179,0.657247424,0.927060755,0.309130836,0.381291036,0.865710454
0.652521969,0.965783666,0.999438747,0.404179658,0.652302533,0.850271864,0.748940069,0.398742017,0.307744882,0.560032147,0.829693288,0.693424615,0.527477639,0.416842884,0.795930659,0.746905099,0.449006611,0.125662268
0.814431854,0.198300806,0.548932002,0.97095502,0.737877894,0.608024581,0.551220569,0.446543127,0.406218619,0.766175716,0.695902842,0.978303913,0.78899585,0.276990465,0.971346795,0.586552907,0.055529527,0.545154813
0.995078505,0.381418059,0.004689259,0.700642,0.429000873,0.03441258,0.099971063,0.764805611,0.381164501,0.581266327,0.825890734,0.957488751,0.85024705,0.001822258,0.630660656,0.810340509,0.033847136,0.006954341
0.370723538,0.008902414,0.867617803,0.158955412,0.921820657,0.120311777,0.387310293,0.233951398,0.010340404,0.935068866,0.108146027,0.426179733,0.064692557,0.028026126,0.736699322,0.752755719,0.19437797,0.611761472
0.105911865,0.059129119,0.690209275,0.823779343,0.06442461,0.738045651,0.998812197,0.783628182,0.231506554,0.221213405,0.747394065,0.69268516,0.353142641,0.963610366,0.831268662,0.10899918,0.545361119,0.284663782
0.387153279,0.705405334,0.416574291,0.370638512,0.151460659,0.479908347,0.028864393,0.657349165,0.127766344,0.134694512,0.983194584,0.322608456,0.842640444,0.676237759,0.085644435,0.897558699,0.360917497,0.539322538
0.146271756,0.946366498,0.412548392,0.593360982,0.432945105,0.362650461,0.034077689,0.814246015,0.078660764,0.117525877,0.077161166,0.266730042,0.864919896,0.97765332,0.902001441,0.935431925,0.859862857,0.584349799
0.520957487,0.436514507,0.972504297,0.207466964,0.32748561,0.963770057,0.105409428,0.768056194,0.705693659,0.709207876,0.123224424,0.939833629,0.285493453,0.071980488,0.390160633,0.840200087,0.42452345,0.633221192
0.267593927,0.113469978,0.090663281,0.816195899,0.170658543,0.755778433,0.545036846,0.089977162,0.204565589,0.117921881,0.484230085,0.676304068,0.800206736,0.928632113,0.143944939,0.80804185,0.915993693,0.166363109
0.461097564,0.351106229,0.650195853,0.815102835,0.271603673,0.231908893,0.400691313,0.731904387,0.485798984,0.428536669,0.541390989,0.314903975,0.014251513,0.978020056,0.32606591,0.767231796,0.342619266,0.760229432
0.321380191,0.112735249,0.199911092,0.271594967,0.339541699,0.895045715,0.423588527,0.284565957,0.170575981,0.586519227,0.394594197,0.425590083,0.156261362,0.287918167,0.053198511,0.111635293,0.773308018,0.753017732
0.581779229,0.221201654,0.18039425,0.126567186,0.466137801,0.889751934,0.230176726,0.82263143,0.644631556,0.041076661,0.65897305,0.438457064,0.290832938,0.606125311,0.437926523,0.81831503,0.667977004,0.885042476
0.956721429,0.597623205,0.044470572,0.364474759,0.870843448,0.457416488,0.520092837,0.923174943,0.690172091,0.303672062,0.005629526,0.41161681,0.691815578,0.885155799,0.247540244,0.610342652,0.172160953,0.441133237
0.789507011,0.800804857,0.000446641,0.220028517,0.735969711,0.199382891,0.199350577,0.981800476,0.37112719,0.740928316,0.542174413,0.531098678,0.163963542,0.312205714,0.777869139,0.934871369,0.744821758,0.845274665
0.777722272,0.189767076,0.797732167,0.093676303,0.194641701,0.24791813,0.177843666,0.485515609,0.261177541,0.932315988,0.906201361,0.950968974,0.357105545,0.330465071,0.523565213,0.463484541,0.512353122,0.50179038
0.471971506,0.018718819,0.097276753,0.825808005,0.641935722,0.753223467,0.791727359,0.451316281,0.813321029,0.977893786,0.000951173,0.065975959,0.947878313,0.19669581,0.338305897,0.541230604,0.16548269,0.12903557
0.241761633,0.001135669,0.979645121,0.139955758,0.239539445,0.509375094,0.263321321,0.842540772,0.75301191,0.942020899,0.899539374,0.993671924,0.202635149,0.785142203,0.146753763,0.091350117,0.743861052,0.299737684
0.778540263,0.975792154,0.141751305,0.202706278,0.123114169,0.273227872,0.342180603,0.241016117,0.959946126,0.297185258,0.080421186,0.3692037,0.757397456,0.107896436,0.177950409,0.092943237,0.857118039,0.513879335
0.245039831,0.873102812,0.399167527,0.008821062,0.107764085,0.530395117,0.368540951,0.200883483,0.3750537,0.880315,0.60681467,0.152969425,0.508341429,0.233609714,0.723861371,0.747665526,0.39201812,0.196457575
0.50119915,0.068188087,0.948488675,0.285038809,0.435488381,0.754823537,0.188060334,0.989058324,0.127511894,0.761859113,0.913927629,0.21204689,0.23857651,0.921240998,0.47047027,0.140360886,0.405945756,0.224402077
0.978311773,0.155283536,0.063644492,0.417060608,0.20970825,0.872475736,0.994366441,0.953909043,0.218388006,0.692347809,0.483427575,0.416508953,0.931973429,0.084411175,0.293262406,0.80842877,0.544389406,0.132884942
0.465104842,0.451974484,0.978976321,0.043994666,0.643683716,0.530121537,0.031905343,0.838515341,0.6913758,0.613594675,0.062285109,0.971519403,0.290337098,0.577233113,0.170332832,0.365929302,0.325694158,0.783475967
0.958266128,0.52996207,0.36958878,0.221462651,0.450451573,0.652261372,0.06262674,0.187778991,0.393531194,0.404057661,0.682825315,0.465786227,0.717130812,0.458333886,0.376905922,0.59044015,0.846755745,0.352175599
0.953613367,0.952254316,0.685708776,0.339324477,0.826020295,0.230189185,0.243710253,0.688860529,0.554613215,0.53875523,0.853539561,0.329583056,0.821401818,0.344630856,0.364635597,0.263140818,0.896393509,0.176732047
0.31739831,0.539613282,0.671308467,0.016286879,0.344383765,0.612804039,0.572206094,0.443089042,0.627884656,0.940171555,0.01036732,0.831359878,0.424120391,0.626500913,0.568893658,0.912523786,0.653297659,0.306956182
0.651115378,0.858738171,0.034079453,0.556061281,0.764742158,0.796863831,0.985230633,0.480070578,0.133152117,0.245959569,0.206240955,0.520225366,0.967184163,0.856957743,0.53380997,0.206295646,0.30890603,0.444568457
0.117809358,0.900690843,0.472622387,0.760840942,0.823330503,0.949587001,0.77615055,0.452882591,0.509620109,0.964721847,0.534648466,0.369842102,0.15094802,0.563521162,0.075640049,0.674839585,0.791093829,0.960731613
0.096502575,0.8217059,0.652714238,0.418792609,0.853279432,0.987413386,0.045621583,0.521683039,0.564593069,0.37284842,0.881765503,0.076797763,0.14742261,0.763293892,0.803070794,0.909979064,0.260264523,0.452909726
0.296939279,0.05039685,0.839794672,0.877788218,0.98428486,0.702984877,0.363650682,0.264898976,0.890085701,0.105485239,0.980607513,0.268622715,0.863337898,0.553463893,0.921801893,0.980616722,0.885757225,0.391082776
0.741092738,0.269399293,0.42138024,0.98653155,0.293789658,0.484025808,0.800088603,0.80815781,0.87986093,0.613840008,0.875889547,0.67119431,0.938998156,0.449859424,0.074551462,0.987114375,0.851989656,0.767109658
0.611417415,0.913812516,0.933430983,0.378925584,0.109716684,0.431331072,0.913981685,0.004172174,0.083872446,0.29836794,0.576335432,0.750939738,0.618372851,0.716924589,0.182723866,0.899510917,0.972677248,0.548036915
0.281019641,0.818611144,0.631107425,0.078546092,0.965931749,0.794299306,0.565678703,0.656342721,0.992925579,0.053991612,0.480671402,0.040728356,0.818444998,0.421254194,0.028438938,0.468278608,0.070742565,0.519188056
0.877741182,0.894330754,0.810787146,0.827712619,0.810819578,0.749967039,0.34135642,0.379278489,0.40364462,0.081437107,0.122718994,0.725323446,0.031044882,0.785474367,0.78114451,0.040294032,0.02252,0.260811351
0.869731397,0.332181011,0.79964119,0.704469124,0.307382151,0.492982402,0.853652838,0.560003088,0.401598673,0.017784569,0.460664812,0.352382806,0.981293623,0.954245742,0.802719539,0.622153039,0.491322821,0.113768143
0.084129503,0.519767654,0.298529376,0.285764261,0.493395878,0.172436024,0.245774227,0.334824787,0.905235761,0.211233111,0.43432553,0.735744052,0.772957112,0.442346968,0.374632315,0.412593478,0.012432609,0.004070693
0.146875435,0.685510321,0.346711565,0.611458879,0.645702311,0.537522445,0.907094533,0.40354613,0.493220867,0.220466837,0.852874923,0.338886735,0.748741672,0.008096751,0.440464352,0.050647271,0.667125229,0.720133569
0.063869236,0.834137065,0.360495799,0.526882297,0.325544454,0.295181276,0.864730797,0.426218518,0.330875936,0.267624342,0.643077495,0.952185983,0.692071232,0.111027409,0.950626971,0.46697658,0.89074004,0.010003946
0.079113147,0.110308984,0.504769209,0.962987192,0.353401672,0.146081348,0.490824408,0.672679087,0.088621311,0.036395926,0.264757805,0.441116594,0.496524467,0.858066085,0.734963632,0.44901838,0.870844695,0.622435755
0.69610785,0.213343017,0.526344572,0.105985905,0.376321857,0.388873565,0.367982479,0.0452816,0.872817318,0.164433496,0.4785184,0.564900403,0.427926195,0.823309011,0.087427605,0.574278397,0.767574258,0.21310429
0.545714357,0.109280632,0.275537634,0.878018417,0.284057605,0.437684979,0.02791542,0.976505036,0.630932682,0.89468385,0.019624738,0.370245137,0.822201047,0.806901982,0.523237465,0.731883231,0.42979291,0.683401485
0.578949301,0.167030657,0.506659605,0.55308809,0.773038465,0.261795724,0.119795117,0.064211693,0.352447921,0.630995946,0.558451496,0.414257077,0.888843887,0.635768796,0.939566329,0.540565153,0.127387705,0.801838268
0.000936679,0.457081551,0.968600171,0.911388694,0.716132011,0.744426245,0.875618334,0.745127661,0.998654851,0.384908754,0.404533041,0.481136405,0.747956961,0.153243563,0.732983808,0.464995386,0.435258196,0.15840449
0.001737742,0.360644176,0.885322389,0.603497326,0.561069582,0.255744157,0.065620168,0.924052883,0.329388658,0.321418497,0.621660789,0.423265689,0.965767574,0.764131871,0.450150851,0.922778024,0.15970828,0.13005118
0.599086875,0.435203586,0.800297311,0.071129778,0.81371435,0.273289012,0.648333473,0.765033933,0.592909699,0.55389653,0.506403826,0.050358689,0.552121081,0.410275454,0.099667738,0.449835776,0.591174896,0.529417513
0.090747887,0.119188686,0.868030948,0.166309708,0.267261249,0.039147566,0.564526498,0.290015157,0.688905725,0.722727581,0.962348743,0.074633085,0.168740015,0.984328751,0.335346429,0.561343923,0.013118805,0.382306276
0.509728918,0.205887516,0.936639597,0.147088777,0.893462657,0.857969865,0.499482298,0.882061799,0.423214853,0.006877678,0.254479019,0.649209349,0.797837136,0.073961917,0.656228874,0.94451455,0.000315827,0.893077272
0.027789116,0.027972419,0.833791334,0.640718515,0.714027442,0.210441875,0.944493123,0.459046767,0.797195505,0.144305485,0.5278931,0.810095982,0.170991967,0.53736424,0.59872286,0.849212179,0.111941799,0.453141788
0.556245741,0.941273313,0.098794213,0.039149567,0.492110029,0.336444454,0.76594336,0.296772089,0.292966129,0.70672042,0.173584215,0.156878673,0.829276874,0.94860119,0.38564695,0.992874391,0.017115074,0.80112199
0.863515561,0.900954431,0.073733439,0.317089039,0.533958719,0.591471442,0.282163473,0.737571739,0.752349241,0.369758281,0.178971578,0.263774252,0.736150268,0.030574406,0.389049243,0.625981137,0.121028823,0.288427905
0.738142189,0.399198838,0.295425791,0.309348909,0.989950634,0.031948998,0.477594844,0.45942862,0.327643562,0.018060041,0.32363331,0.847831896,0.430882305,0.053287965,0.426770315,0.467329621,0.274682644,0.347417317
0.201241439,0.247554124,0.644640227,0.237233818,0.100836413,0.840071516,0.629610646,0.20405762,0.140082427,0.922206768,0.977346154,0.748850356,0.13756687,0.543733505,0.221152745,0.267794316,0.481382228,0.941686998
0.948682364,0.658989358,0.686767047,0.063981055,0.439290763,0.769238659,0.818193392,0.586748814,0.294363114,0.026998831,0.476599745,0.215222421,0.762867649,0.203496657,0.402419268,0.812945165,0.782269414,0.61892968
0.256191282,0.316922108,0.613643484,0.344920789,0.528130325,0.85969624,0.923198651,0.116588685,0.263236827,0.002383772,0.42497117,0.661673902,0.847062374,0.689939806,0.865097758,0.570350759,0.908172347,0.893506865
0.36630077,0.275799011,0.179653459,0.462925802,0.417888065,0.869626193,0.11833715,0.796478044,0.696731462,0.606274531,0.661804255,0.453892394,0.455549715,0.027617058,0.14512636,0.880591605,0.322772389,0.017598587
0.81223897,0.401630115,0.108539413,0.007775231,0.65443325,0.209716532,0.563979194,0.257213831,0.744703739,0.324556248,0.798427022,0.305032406,0.740088387,0.845390834,0.4820962,0.279175113,0.200981894,0.437691242
0.068037009,0.906645824,0.897134236,0.58149778,0.806016923,0.000102051,0.647364026,0.895192862,0.449726003,0.123642407,0.763063455,0.106787362,0.872890898,0.660871492,0.148135371,0.059506062,0.984992806,0.681734226
0.578692561,0.524632397,0.370922114,0.712951536,0.66628171,0.948669718,0.949920893,0.537280945,0.105879927,0.855049282,0.995129192,0.956294486,0.160913702,0.878865632,0.883610844,0.845830743,0.531357901,0.746870324
0.718318682,0.652561718,0.641793021,0.193285067,0.867850542,0.77718202,0.912592595,0.372456503,0.092784818,0.330434852,0.04336047,0.348486343,0.149483108,0.13737954,0.615922619,0.202614068,0.55506433,0.802525415
0.521393811,0.627608586,0.170923576,0.431914623,0.349177106,0.65951253,0.953065689,0.338402869,0.907916574,0.237956694,0.849331889,0.78581584,0.151619507,0.693273194,0.000651855,0.46139183,0.847613878,0.725899653
0.760862832,0.873171961,0.446430496,0.502074546,0.592522123,0.579200193,0.335402221,0.831784303,0.54458704,0.623829032,0.181307943,0.190623789,0.595218176,0.808165432,0.664405998,0.12100671,0.06114606,0.813514755
0.760081676,0.319111556,0.318075988,0.790041471,0.072354891,0.415617542,0.037314696,0.713830676,0.617926021,0.227231359,0.488143692,0.277412352,0.644505225,0.018804162,0.395004289,0.815430629,0.28762111,0.516381468
0.447715976,0.747716569,0.030841143,0.217932086,0.238194485,0.92534326,0.35077564,0.67741612,0.011218344,0.733142552,0.632654128,0.599939731,0.635228005,0.480251067,0.835797171,0.03972036,0.25921129,0.868183158
0.519766801,0.149996283,0.538347075,0.829912594,0.068546007,0.432893389,0.31669646,0.986744566,0.614257757,0.51412709,0.45625209,0.256592109,0.898024905,0.678582948,0.139974657,0.885792775,0.059836159,0.572802497
0.246597441,0.535342366,0.751038613,0.587545743,0.934257378,0.413821786,0.592982435,0.423034874,0.141730546,0.733200174,0.373157302,0.244622647,0.827320661,0.317573921,0.747122391,0.198599296,0.771214644,0.906649399
0.118734196,0.808200953,0.251895263,0.030236806,0.115213496,0.301234341,0.634457816,0.874366547,0.949429748,0.396793269,0.884180677,0.511964457,0.359306895,0.254351416,0.686117571,0.543095619,0.801001255,0.906085443
0.820216023,0.840071214,0.882548151,0.377954033,0.83872132,0.631828051,0.494021593,0.647648214,0.181346508,0.742222282,0.57287795,0.254882871,0.484728742,0.522958403,0.51336635,0.198969964,0.521951798,0.736555309
0.119454054,0.037237994,0.012829135,0.668397453,0.77616766,0.439611567,0.946830306,0.004174027,0.991150304,0.972121218,0.654379935,0.697579382,0.17891959,0.864126947,0.382427984,0.940035519,0.128101449,0.769206723
0.510245486,0.069889246,0.776456325,0.860742899,0.022106344,0.873952295,0.78854156,0.747174969,0.17759427,0.794755264,0.035308754,0.878533833,0.17588052,0.364720209,0.581341412,0.004195417,0.699699633,0.502955873
0.583949924,0.313730975,0.511748426,0.975201913,0.518843599,0.839824375,0.304567532,0.822639272,0.199580213,0.295146382,0.714612153,0.923888707,0.401574719,0.961535429,0.184118785,0.557227744,0.135293082,0.635297419
0.225131468,0.529277735,0.488086639,0.340337734,0.69292121,0.800935365,0.44377331,0.586297128,0.204986132,0.112113762,0.10440373,0.6560101,0.946784032,0.785311502,0.825489519,0.242571103,0.964754106,0.410952668
0.592420406,0.145267636,0.112079541,0.7290493,0.571211388,0.591120053,0.124020224,0.654330962,0.575346875,0.536436197,0.987391064,0.974900145,0.400902084,0.083025798,0.54829154,0.456299211,0.664435715,0.360457743
0.379071775,0.437359164,0.359113934,0.604962394,0.369041799,0.975443789,0.954587759,0.501981993,0.663357417,0.557668419,0.646215318,0.909023306,0.662464659,0.740734145,0.648366722,0.889432247,0.393668168,0.650247282
0.912768012,0.637797773,0.148140713,0.591837057,0.452361515,0.971782303,0.835414769,0.979700141,0.235154161,0.914902101,0.159330312,0.80493258,0.990781662,0.469762702,0.069959423,0.287764929,0.277602025,0.063138662
0.122700407,0.981972659,0.979582722,0.932819751,0.892897487,0.363414889,0.019510212,0.760742626,0.608391074,0.365897557,0.996751202,0.429123244,0.634371362,0.405070892,0.84019339,0.618564253,0.287194268,0.916166285
0.288005137,0.850633765,0.157152791,0.723996075,0.421521823,0.545207674,0.830631572,0.39744475,0.029134399,0.151208781,0.404124135,0.016800666,0.143985761,0.157170151,0.186947827,0.129586896,0.140343306,0.599562752
0.639916968,0.150558405,0.659673715,0.476434216,0.322369934,0.056172845,0.659992795,0.07070983,0.27843684,0.668524462,0.962971359,0.528145092,0.523203038,0.361792662,0.127450541,0.832298756,0.340152706,0.206875329
0.714150893,0.826345184,0.456397712,0.347057596,0.520577992,0.971626742,0.840281744,0.812667736,0.902848806,0.796019771,0.249804347,0.795863316,0.157997967,0.324041138,0.749771906,0.182760866,0.218546914,0.935355954
0.543430505,0.770074895,0.462530424,0.95715383,0.803037055,0.951918091,0.545799848,0.156376949,0.497162183,0.821323497,0.320923991,0.992933644,0.786993252,0.89447615,0.624421537,0.352112021,0.479464343,0.611832543
0.57762254,0.381802416,0.433895326,0.450698667,0.44639756,0.227975319,0.623310762,0.775608547,0.548509463,0.427513925,0.737834437,0.821600339,0.427049992,0.107482536,0.327224777,0.638029566,0.19926154,0.951757727
0.789902393,0.381901563,0.834494148,0.100343588,0.609978245,0.768227097,0.946430736,0.498665273,0.421506279,0.538397477,0.898774077,0.196434875,0.94051366,0.253603211,0.524240109,0.469016579,0.206674625,0.875375449
0.688068243,0.937487367,0.250430691,0.960151064,0.225304167,0.355220622,0.575531207,0.938381251,0.035889778,0.663737903,0.610216332,0.153488628,0.119734723,0.090227061,0.608139372,0.10482247,0.861022309,0.391513998
0.169840403,0.045165092,0.237357175,0.555504602,0.503344094,0.539011125,0.143524605,0.328743667,0.302962673,0.118189634,0.272948967,0.099877352,0.359192262,0.676290516,0.416059863,0.368845141,0.466677238,0.83737873
0.023762575,0.324266326,0.757083265,0.113838061,0.105585592,0.598003097,0.463399196,0.985416165,0.715856955,0.340400606,0.876558079,0.209359719,0.7963521,0.807487724,0.311059544,0.642496895,0.180302695,0.760759055
0.856117488,0.407320353,0.2859931,0.478171634,0.535162448,0.325835486,0.164647252,0.372771332,0.705200356,0.879370986,0.104135474,0.373782925,0.164087756,0.098749687,0.034962696,0.979148748,0.101083509,0.596264861
0.912405773,0.051842771,0.783362046,0.023582113,0.757746669,0.247380302,0.161667596,0.227431311,0.02456049,0.413035126,0.111422245,0.237904988,0.086663806,0.104630756,0.628778681,0.503042207,0.235037304,0.127216424
0.098572323,0.341765226,0.513128551,0.728577214,0.937817082,0.019871727,0.681431895,0.231344516,0.278859989,0.213886841,0.567314278,0.285009343,0.387049616,0.702350611,0.014966432,0.74894386,0.32866287,0.834484478
0.061351448,0.736738906,0.453502664,0.838999202,0.673377821,0.078186822,0.451454644,0.692220109,0.495222089,0.559997164,0.940329913,0.260086385,0.772246969,0.909644183,0.29177499,0.756502309,0.374935942,0.663490708
0.40608772,0.755876223,0.33090028,0.417291437,0.47622175,0.014615574,0.657350774,0.194817564,0.027860595,0.304267964,0.525693303,0.37150332,0.93461976,0.098373105,0.593489017,0.127309937,0.883805071,0.20772069
0.678189952,0.127710399,0.603932615,0.104962944,0.944957845,0.756877791,0.537828538,0.616420658,0.072311016,0.720905991,0.39346871,0.659596092,0.176394472,0.926452174,0.271484123,0.550953242,0.376047839,0.580912505
0.151089753,0.49359276,0.739670062,0.307023286,0.746600594,0.380260309,0.53029518,0.295817135,0.191795558,0.472856932,0.609302447,0.838232893,0.355805468,0.90820339,0.622709068,0.681336566,0.799274871,0.860507087
0.463480593,0.41064197,0.487167753,0.293489594,0.218435929,0.717694099,0.906390868,0.493649101,0.986078726,0.42697609,0.182646492,0.369761754,0.061742682,0.421082604,0.348686281,0.093129205,0.454025925,0.528910682
0.310303323,0.035498351,0.406913905,0.516319231,0.863946747,0.053305043,0.959982586,0.998908181,0.88257203,0.851080042,0.370049431,0.099074715,0.527554651,0.918453203,0.679965392,0.355805749,0.266144295,0.257747651
0.235467274,0.370904852,0.463246498,0.845125734,0.039384461,0.968732511,0.522802421,0.197309641,0.048847423,0.40235817,0.465606294,0.190441923,0.046378913,0.125373316,0.295303091,0.20178191,0.04070848,0.088708323
0.254971558,0.183406517,0.565600582,0.456703065,0.486037031,0.366513925,0.076615222,0.315662757,0.097597256,0.660877638,0.485242348,0.187662198,0.840059307,0.088486799,0.399131413,0.252470416,0.706553313,0.267348573
0.062152504,0.102977561,0.168978886,0.771520806,0.141096845,0.614459636,0.381572583,0.400871038,0.404657579,0.312206539,0.387624489,0.39639574,0.300057358,0.54952014,0.555259023,0.632686251,0.133935417,0.162903807
0.456922331,0.794380482,0.96734767,0.23545144,0.800807577,0.786721078,0.344532381,0.761785793,0.520484959,0.068045048,0.905626561,0.925761612,0.973154988,0.744355491,0.292421848,0.498753529,0.559883361,0.607331435
0.106043244,0.033195394,0.650042086,0.90778152,0.810205171,0.939479243,0.995407472,0.858754675,0.880927542,0.544993561,0.668245538,0.220354247,0.387931509,0.003505861,0.686736899,0.202518678,0.574745871,0.027953863
0.911658576,0.702327021,0.48327886,0.931456211,0.566769443,0.356205355,0.821800674,0.039310923,0.319008978,0.966840502,0.779846253,0.546623866,0.519743665,0.512120321,0.204431189,0.538203682,0.124417486,0.837613827
0.675926071,0.495808345,0.831833634,0.000428368,0.97022149,0.034519027,0.764796721,0.699871558,0.799708296,0.652967879,0.464041241,0.332302953,0.615147386,0.559319291,0.472842129,0.028890368,0.608990327,0.972185725
0.980371614,0.632432054,0.378637421,0.243031584,0.997577003,0.018604878,0.278656311,0.823608714,0.922843999,0.454519124,0.301674046,0.242142564,0.486786021,0.51281547,0.090667058,0.635992521,0.083092011,0.371118735
0.312675711,0.011398034,0.035014155,0.857809135,0.371956831,0.410343668,0.328543741,0.066071585,0.823969303,0.625710991,0.632742718,0.338139031,0.356368683,0.141197532,0.906842542,0.619398252,0.340968164,0.465613991
0.904662213,0.782197484,0.299625791,0.681091003,0.492328802,0.409165339,0.580643899,0.587916716,0.870996958,0.56665307,0.197855366,0.337885588,0.182756258,0.932071596,0.848640352,0.473314448,0.751271,0.173832821
0.116676794,0.477838713,0.100423891,0.502968879,0.869962152,0.614570344,0.220605332,0.500733309,0.664898428,0.66146795,0.355908747,0.82515356,0.999723605,0.686382079,0.005124589,0.660865906,0.311122997,0.741921558
0.542939916,0.885267954,0.479315124,0.430950499,0.564642909,0.307077484,0.332208416,0.668329797,0.107025598,0.483773593,0.972458208,0.10912292,0.789358297,0.35196788,0.1969376,0.0100734,0.991753182,0.418582424
0.87854325,0.277887055,0.110975205,0.489202757,0.439573673,0.445762249,0.062412368,0.120687144,0.758973775,0.127623774,0.175221604,0.843384931,0.878354808,0.726439646,0.646152003,0.170866302,0.192838996,0.622599324
0.948439138,0.670274121,0.775681586,0.465039868,0.70228639,0.315982535,0.239908951,0.654553879,0.250502266,0.068198592,0.651642283,0.885896066,0.517517963,0.549800531,0.378253085,0.728531743,0.656858918,0.998988808
0.592032835,0.008985363,0.906201239,0.199382085,0.880255583,0.29588269,0.931106808,0.30381834,0.620269591,0.614490787,0.554126478,0.484368691,0.683994863,0.209591905,0.426117971,0.007765025,0.821476817,0.034638513
